text,keywords
"ales, égales remplace conditions égales, égales s'exécute rapidement c'est opérateur IN notion intéressante facilite vachement l'écriture roquettes. Maintenan","['intéressante', 'exécute', 'écriture', 'opérateur', 'facilite']"
"s opérateurs arithmétiques. Et principe d'évaluation, timant informellement, c'était correspondait apprentissage l'arithmétique. On instruction, l'instruction return f","['arithmétique', 'arithmétiques', 'évaluation', 'correspondait', 'opérateurs']"
"u'il ici exemple type traditionnel type strict. On verra parlera d'HTML 5 syntaxe simplifier fortement. On rentrer détails niveau-là. Ensuite, voit","['simplifier', 'exemple', 'ensuite', 'syntaxe', 'détails']"
"client vente marchandises 6 000 euros. Payment 30 jours fin mois. Alors là, opération inverse l'achat marchandises. La vente marchandises, créer bénéfice. Donc produits. On vente marc","['marchandises', 'jours', 'opération', 'mois', 'bénéfice']"
"inuer aussi. Voilà, calcule total, total debit total crédit. On devrait arriver somme. Voilà exercice. J'espère avez bonnes réponses. Et dis bientôt.","['arriver', 'réponses', 'espère', 'bientôt', 'bonnes']"
"bancaire 15 000 euros 45 000 euros qu'il avant, 60 000 euros. Et vérifier total passif égal total actif. Imaginez l'entreprise effectue opération. Elle achète biens","['achète', 'bancaire', 'passif', 'vérifier', 'opération']"
"En fait, c'est qu'on calculer index qu'on appelle valeur H d'identifier rapidement élément. Alors n'est identification unique, éléments index. Et moment-là, falloir","['alors', 'est', 'calculer', 'qu', 'et']"
"bilité d'une manière générale. Alors là, cas figure. Donc cas figure, c'est bénéfice reporter. Dans cas d'un bénéfice reporter, agrandir l'image puissiez voir clairement cas d'un b","['clairement', 'puissiez', 'alors', 'bénéfice', 'une']"
"sensibilité surface occupée rapport chiffre d'affaires, marge dégagée, vérifier surface occupée produit cohérente pas. C'est chose qu'il faut faire, c'est transformer colonnes,","['cohérente', 'faut', 'faire', 'sensibilité', 'occupée']"
"services tête centres torture service renseignements militaires, direction sécurité politique, direction renseignements généraux direction renseignements aériens.Un chercheurs HRW, Ole So","['renseignements', 'aériens', 'sécurité', 'généraux', 'militaires']"
"ilisant raisonnement l'absurde suite limite finit, limite unique. Quatrième partie, raisonnement paranalyse synthèse. Le raisonnement paranalyse synthèse sert prouver l'existence d'un objet connaît pa","['raisonnement', 'synthèse', 'limite', 'paranalyse', 'existence']"
"temps voir graphique. Mais montrer détermination médiane calcul. Pour calculer médiane, obligé faire qu'on appelle effectifs cumulés croissants effectifs cumulés décroissants. Donc, effe","['décroissants', 'cumulés', 'effectifs', 'graphique', 'appelle']"
"nt là, problème niveau l'enregistrement opérations. Donc bilan final immeuble 150 000 euros, mobilier 800 euros, marchandise 1300 euros, client 500 euros, bank 2200 euros, caisse 500 euros total 155 300","['marchandise', 'euros', 'mobilier', 'opérations', 'caisse']"
iture. Voilà premières notions voulais distinguer rapport marchandise faut distinguer marchandises qu'on niveau bilan l'achat marchandise qu'on niveau compte résultats. La distinction qu'on,"['marchandise', 'marchandises', 'faut', 'distinguer', 'notions']"
"passif, bilan, savoir bénéfice bien résultat l'entreprise. Donc varier bénéfice hausse baisse, constitue charges, produits. Les produits entraînent bénéfice hausse","['bénéfice', 'entraînent', 'passif', 'baisse', 'savoir']"
"mière lémane cube. On n'a besoin informations liste parts. Il rajouter liste résultats. Une fois utilisant décomposition, eut plait directement. Si faire faire temps, d","['décomposition', 'faire', 'mière', 'fois', 'une']"
"qu'un élément blocklevel, comportera block ligne après. C'est-à-dire exemple, cas balises divs qu'on ici exemple, balises divs rendus lignes séparées d","['exemple', 'séparées', 'est', 'élément', 'rendus']"
"re. Bon, constate spécialiste monde Windows c'est plupart utilisent Easy PHP c'est simple utiliser. Par contre, autant page installé défaut Linux","['utiliser', 'utilisent', 'défaut', 'autant', 'easy']"
inal avez 10 000 5000 faire 5000 suite présente petit manière exercice vision globale passe comptabilité j'arrive bout exercice l'avoir regardé,"['regardé', 'faire', 'comptabilité', 'présente', 'avoir']"
"ur. Autrement dit, X appartenant E, A inférieure égal X implique X égal A. Considerons cas E l'ensemble nombres entiers. Munissons l'ensemble N relation divisibilité. Ce n'est ensemble totalement ordonné","['entiers', 'est', 'considerons', 'nombres', 'relation']"
"nregistrée. La banque augmente débit, c'est compte actif 50 euros. Et client, compte actif également, diminue 50 euros crédit. Voilà fonctionne l'enregistrement livre journal. J'espère devient clair po","['nregistrée', 'crédit', 'augmente', 'débit', 'fonctionne']"
"Asie l'Est alerte typhonAsie l'Est alerte typhon1er août 2012. De fortes intempéries touché Manille, capitale Philippines. On compte morts, blessés disparus d'importants dégâts matériels. 145","['dégâts', 'intempéries', 'disparus', 'typhon1er', 'matériels']"
"Maintenant opérations listes, s'intéresser problèmes l'instant simples qu'on résoudre nouvelle structure données. Et utiliser classification qu'on","['résoudre', 'opérations', 'intéresser', 'utiliser', 'problèmes']"
"tion contre journalistes, « pouvoir exercer librement métier partout monde ». La chaîne met « œuvre, soutien l’ambassade France Caire, assurer sécurité rapatriement France","['rapatriement', 'librement', 'soutien', 'sécurité', 'assurer']"
"pérations une. On commencer 22 avril remise chèque numéro 455. On l'erreur ici, c'est débité somme trop. Au lieu mettre 1230, mis 1320. Et rectifier ça, ajouter niveau crédit différenc","['ajouter', 'commencer', 'débité', 'différenc', 'crédit']"
"ie. Qu'est-ce qu'un espace dimension finie Définition, E espace vectoriel, E dimension finie, s'il possède partie génératrice finie. Qu'est-ce dimension d'un espace vectoriel dimension finie Définition thé","['est', 'vectoriel', 'qu', 'dimension', 'espace']"
"it f partie e. Est-ce f muni lois point espace vectoriel, cas qualifiera espace vectoriel e. Définition. Soit e point k espace vectoriel f partie e. On f p","['vectoriel', 'est', 'on', 'point', 'espace']"
ans aspects mathématiques. Les épisodes ensemble l'application relations binaires concernent concepts d'ensemble fonctions d'application relations général temps besoin mathé,"['mathématiques', 'fonctions', 'mathé', 'binaires', 'relations']"
"ipe boucles traduire calcul mathématique, calculé boucle. Alors remarquer conversion direct d'utiliser définition qu'on appelle récursive, c'est langages opérati","['calculé', 'langages', 'mathématique', 'récursive', 'alors']"
"-Z entre-crochée. Je continue chapeau fois début motif, signifie début texte. Donc veut motif début chaîne, débuter chaîne, n'est forcément cas n'est précisé. O","['forcément', 'précisé', 'débuter', 'crochée', 'fois']"
"mal posé c'est qu'on trouve variant. Les simulations, c'est vraiment principe trouver finalement invariants pertinents. Je donner l'exemple bien sûr simulation calcul puissance. Et p","['invariants', 'est', 'finalement', 'calcul', 'exemple']"
base l'heure clé numéro entier valeur enuplée informations personnes. On récupérera nom Ici regarde contenu base d'index associe index unique nom. Ici u,"['enuplée', 'valeur', 'entier', 'regarde', 'récupérera']"
"lonne. Mais uniquement comptes bilan ici. Donc, bilan final manière suivante. Vous avez capital 20.000, bénéfice reporté 1.000, fournisseur 7.000. Et l'actif, mobilier 10.000, client 7.000","['fournisseur', 'reporté', 'vous', 'mobilier', 'bénéfice']"
"pourcentage rapport total. Donc grand-mère, 0,34 divisé 0,6,525. Pour l'avantage, 0,18 divisé 0,6,525. Et carte noire, 0,14 divisé 0,6,525. Et trouver pourcentages suivants. Donc trou","['pourcentage', 'pourcentages', 'avantage', 'mère', 'divisé']"
Ce équilibrer mouvement c'est simplement compte bancaire puisqu'on accorde prêt l'argent part compte bancaire l'œuvrier. On ici diminution compte bancaire. Donc avez augmentation,"['équilibrer', 'œuvrier', 'bancaire', 'accorde', 'diminution']"
"enfants, etc. Et commentaires contenu film, exemple scènes été supprimées, etc. Dans exemple, voir nombre films j'ai rating, c'est-à-dire destination est-c","['supprimées', 'commentaires', 'exemple', 'est', 'contenu']"
passer suite opération c'est dette fournisseur diminuer. Donc diminution dette fournisseur. Et temps passer c'est banque diminuer somme régler fact,"['fournisseur', 'est', 'diminuer', 'somme', 'temps']"
"e PHP, c'est fonction viens d'inventer. C'est fonction devrons créer ira exemple, typiquement, chercher infos base données. Mais bon, supposons fonction existe qu'elle renvoie vrai l'auth","['fonction', 'exemple', 'chercher', 'vrai', 'existe']"
"L inférieur epsilon. Remplaçons F fonction signée A valeur 0. Nous obtenons epsilon strictement positif, existe état strictement positif X appartenant l'intervalle 0 l'infini,","['fonction', 'existe', 'intervalle', 'infini', 'strictement']"
"t magasin achètent rayon. Mais situation, c'est amélioré. En T1, 32% personnes rentrent magasin achètent rayon. Maintenant, est-ce rayon attractif 42% passent rayon achète","['achètent', 'achète', 'rentrent', 'attractif', 'amélioré']"
"tre change. Alors c'est lettre change C'est document fournisseur envoie clients appelés lettre change. Dans document, fournisseur inviter client régler facture date future bien précise","['fournisseur', 'lettre', 'facture', 'client', 'régler']"
st vraiment caractère guillemets ensuite qu'est-ce qu'on crochets crochets chapeau guillemets guillemets n'importe caractère guillemet suite,"['guillemets', 'guillemet', 'crochets', 'chapeau', 'vraiment']"
achat marchandises charges. Les charges augmente débit comptes d'actifs. Donc mettre 700 débit achat marchandises. Je indiquer l'opération 2. On TVA 12%. Je voir donne 1,"['marchandises', 'actifs', 'débit', 'indiquer', 'opération']"
"n, dynamique s'adapter. Si l'utilisateur réduit agrandit fenêtre, dimensions contenu s'adapter rester dynamiquement 50%. Alors point intéressant, fois balises contiennent","['contiennent', 'dynamique', 'intéressant', 'dynamiquement', 'utilisateur']"
"valeurs absolues. Par ailleurs, valeur absolue d'un nombre, c'est égal valeur absolue nombre. Eh bien, mélange ça, obtient valeur absolue l u n u n l prime inférieure égal u n l u n l prim","['valeurs', 'est', 'obtient', 'par', 'prime']"
"exemple suites majorées. D'une manière générale, X appartenant A, existe Y appartenant A B P2XY devient, lorsqu'on prend négation, existe X appartenant A Y appartenant A B, non P2XY. Le qu","['devient', 'existe', 'qu', 'une', 'lorsqu']"
point départ aborder exercices l'analyse combinatoire faut pratiquer pratiquer travers types d'exercices but épisode pratiquement 0 d'expliquer,"['combinatoire', 'pratiquer', 'exercices', 'pratiquement', 'faut']"
"l'implication logique. Alors faisons résumé. Le cas P implique Q fausse, c'est P vrai Q fausse. On s'en souvenir rappelant P implique Q équivalent non P Q. Et voit suite qu'il faut","['alors', 'faut', 'est', 'implique', 'implication']"
"Bonjour amis, aujourd'hui voir exercice mettre application notions vues jusqu'à présent, commencer, j'aimerais bien insister commencer cours début apprentissa","['aimerais', 'commencer', 'bonjour', 'apprentissa', 'jusqu']"
"), Chili. Elle trouve système étoiles proches appelé Alpha Centauri, constellation Centaure, 4,3 a.l. Système solaire, 40 000 milliards km Terre. Les découvreurs annoncé nouvelle 17 oct","['centaure', 'étoiles', 'solaire', 'constellation', 'découvreurs']"
"Pour continuer ensembles, commencer écrire fonctions manipulent ensembles. Et cela, aborder notion sous-ensemble, l'égalité ensembliste opérations dites ensemblistes, l'union, l'intersection di","['pour', 'fonctions', 'égalité', 'continuer', 'et']"
"contexte polinomes, notation réservée, titre petit type nombres complexes. Grand X élément k puissance n non élément k. Proposition, entier petit k non nul, X puissance k égal 0,","['entier', 'nul', 'nombres', 'polinomes', 'puissance']"
ensuite c'est simple prendre entiers liste j'ouvre l'élément courant prendre barin l'ordre d'apparition liste faire simplement c'est 11.ad n fin j'aurai ju,"['entiers', 'ouvre', 'élément', 'est', 'ensuite']"
"férences ici niveau total, ici 1, ajouter 1 ici 3 2, 1. Donc ici 1. Donc bilan équilibré opération aussi. J'espère c'est clair d'ex","['équilibré', 'est', 'ajouter', 'donc', 'férences']"
fonction round l'utilise virgule indique nombre chiffres virgule exemple souhaite chiffres virgule ferme parenthèse j'ai moyenne paiements qu,"['fonction', 'parenthèse', 'exemple', 'chiffres', 'utilise']"
"VG. S'il existe fonction epsilon I R limite X A epsilon X égal 0. Et X appartenant I, F X égale epsilon X multiplié G X. Voyons propriétés relation prépo","['fonction', 'propriétés', 'multiplié', 'existe', 'et']"
